protein_id,log2FC_2019,padj_2019,neg_log10padj_2019,DAP_2019,log2FC_2022,padj_2022,neg_log10padj_2022,DAP_2022,mean_log2FC,fisher_combined_padj,neg_log10padj,DAP
Td00001aa034004_T001,0.909197062991687,0.16566197417493,0.780777167508242,NS,5.7411526108062e-4,0.769454971401756,0.113816790054639,NS,0.4548855891263838,0.5215008617470178,0.28274496959283785,NS
Td00001aa034013_T001,1.01077983875324,9.18361533021495e-5,4.03698631565426,Up,0.42893675238716,2.35252374804605e-5,4.62846598380153,NS,0.7198582955702,5.334540203617449e-7,6.272903007474232,NS
Td00001aa034025_T003,-0.0484122051852459,0.578617601075439,0.23760835960322,NS,-0.464650207728252,3.87747225681672e-6,5.41145130086562,NS,-0.256531206456749,1.6657542576362474e-4,3.7783890680099597,NS
Td00001aa034031_T003,-0.118726938570751,0.581120911722727,0.235733496128289,NS,-0.727866363386561,5.96983570205274e-7,6.22403762107729,NS,-0.423296650978656,3.6073508364316394e-5,4.442811617893224,NS
Td00001aa034069_T001,-0.751465163861321,0.00161300129665581,2.79236528349124,NS,-0.350535595349036,6.0964284614567e-4,3.21492451806161,NS,-0.5510003796051786,8.448992942811239e-5,4.073195052641314,NS
Td00001aa034081_T002,0.141432790929296,0.379771176330918,0.420478000197893,NS,0.239924554660664,0.222961206216924,0.651770694761485,NS,0.19067867279498002,0.4198141267291727,0.37694295151516694,NS
Td00001aa034130_T002,-0.118726938570751,0.303415113848375,0.517962789740897,NS,-0.511874909455043,3.34308477334317e-5,4.47585261050634,NS,-0.315300924012897,5.612851507575354e-4,3.250816447232257,NS
Td00001aa034131_T002,0.6544355408454,0.0110472640791237,1.95674526428287,NS,0.37632943017929,3.46216276275202e-6,5.46065251898417,NS,0.515382485512345,5.692889931546479e-6,5.244667212918491,NS
Td00001aa034147_T001,-0.426625473554056,0.049538641358304,1.30505590850276,NS,-0.22972724038261,0.485520605626112,0.313792333789309,NS,-0.328176356968333,0.20055116738369705,0.6977748057001737,NS
Td00001aa034166_T003,0.859969548221026,0.263325196458892,0.57950758312897,NS,1.01253704157441,0.0166016714321075,1.77984818562266,Up,0.936253294897718,0.061401516604326925,1.2118209017455415,NS
Td00001aa034170_T003,0.674460651560259,0.00860418752654522,2.06529013282011,NS,0.235945810170029,0.0122735934398248,1.91102826672628,NS,0.455203230865144,0.003678555053954914,2.4343227398389873,NS
Td00001aa034176_T001,0.0229004021100788,0.60808170886233,0.216038059997345,NS,-0.268223866521,0.379333363137985,0.4209789585376,NS,-0.12266173220546059,0.6921438405079101,0.15980364160208782,NS
Td00001aa034177_T002,0.00432160595009347,0.355316934207974,0.449384093783338,NS,0.187699628164117,0.438672008722014,0.357860076662775,NS,0.09601061705710523,0.5762180211137499,0.23941316336231822,NS
Td00001aa034202_T001,-0.0188780102056894,0.981485021897141,0.00811632363102082,NS,-0.23505067735149,0.338898284013339,0.469930630175382,NS,-0.1269643437785897,0.8064386387840367,0.09342867210801843,NS
Td00001aa034214_T001,-0.036525876025114,0.598124193095137,0.223208630767592,NS,-0.355676017596897,9.04279841929206e-5,4.04369715027844,NS,-0.19610094681100548,0.00216874467579097,2.6637915740448506,NS
Td00001aa034235_T001,0.57918014812715,0.0675114702417227,1.17062243399141,NS,0.0450452845074589,0.945157589934665,0.0244957737838205,NS,0.3121127163173044,0.3563612813291117,0.44810948818895685,NS
Td00001aa034241_T001,-0.117161344232749,0.327740141839199,0.484470362671369,NS,-0.00860902586458196,0.97199208712182406,0.0123372706018283,NS,-0.06288518504866548,0.791646106115854,0.10146892006368365,NS
Td00001aa034252_T001,0.324234562270531,0.476120825921992,0.322282821707195,NS,0.0748138174262847,0.998925877704829,4.6673609640413e-4,NS,0.19952418984840786,0.9100759211773654,0.040922376060186706,NS
Td00001aa034276_T002,-0.232768962976124,0.485456695696615,0.313849504497052,NS,-0.949535808734807,2.61825098599362e-12,11.5819887242454,NS,-0.5911523858554655,8.943508827846104e-10,9.048492059995835,NS
Td00001aa034278_T001,-0.590744853315162,0.0408994024948758,1.38828303661549,NS,-0.244155001131314,0.799940819937595,0.0969421411645889,NS,-0.41744992722323804,0.24191387084357716,0.6163392293722302,NS
Td00001aa034279_T001,0.707524790899608,0.0328737173661035,1.4831511830403,NS,0.466462629995649,7.9379960368297e-5,4.1002891222572,NS,0.5869937104476285,1.8774219855817776e-4,3.7264381006275404,NS
Td00001aa034292_T002,-0.194294815161489,0.436194076440068,0.360320236480517,NS,-0.234321819123991,0.690098234377526,0.161089083738877,NS,-0.21430831714274,0.7752891503204794,0.1105362936635591,NS
Td00001aa034293_T002,0.401630466584741,0.0758796087857577,1.11987491687964,NS,0.0884458967796174,0.888760036772752,0.0512154817441354,NS,0.2450381816821792,0.36882710240989824,0.4331771733163661,NS
Td00001aa034304_T003,-0.63710935733414,0.10305109606958,0.986947384627718,NS,-0.166390628587419,0.854297669366226,0.0683907784465523,NS,-0.4017499929607795,0.4292868275429779,0.36725243743056757,NS
Td00001aa034312_T002,-0.139235797371172,0.179631665429418,0.745617103586968,NS,-0.667074775966188,5.6514395723073e-4,3.24784091170706,NS,-0.40315528666868006,0.0035749192281971944,2.446733766211022,NS
Td00001aa034348_T001,-0.483984852996335,0.00677164230814281,2.16930599027109,NS,-0.23870363084188,0.0485165911435687,1.31410972098654,NS,-0.3613442419191075,0.00891702466672789,2.049780031988955,NS
Td00001aa034368_T001,-0.340075441597622,0.0736874147818255,1.13260667981433,NS,-0.38008787127475,0.897355200069855,0.0470356161581008,NS,-0.360081656436186,0.36442768269457726,0.43838864052213883,NS
Td00001aa034416_T001,-1.16488438474178,0.0736567739677547,1.13278730637011,NS,-0.823613822897417,2.12726541376294e-8,7.67217832084408,NS,-0.9942491038195985,4.109482233927904e-7,6.386212892749969,NS
Td00001aa034417_T002,-2.15842936260448,0.00169756128003123,2.7701745392277,Down,-0.523509645575058,4.0841972943514e-4,3.3888932867177,NS,-1.3409695040897691,6.389900288035789e-5,4.194505918788972,Down
Td00001aa034418_T002,-2.82623293226329,4.459546781521e-4,3.35070927588112,Down,-1.65842984483663,4.6231768660250096e-11,10.3350594917081,Down,-2.2423313885499603,2.369785914726686e-11,10.625290886163919,Down
Td00001aa034419_T001,0.2904244038653,0.928786775351993,0.0320839769823845,NS,0.54289646479521,8.93097806524537e-6,5.0491009772728,NS,0.416660434330255,4.823798566008369e-4,3.316610835921295,NS
Td00001aa034420_T001,-2.13923579737117,0.00104351977399221,2.98149931693457,Down,-0.839631745334249,9.38781377578472e-5,4.02743553400221,NS,-1.4894337713527097,1.2613241846760833e-5,4.899173277010338,Down
Td00001aa034421_T001,-2.51457317282976,0.00168752108841712,2.77275079122229,Down,-1.21292905616183,1.17390733498485e-5,4.9303661837469,Down,-1.8637511144957948,3.280579366800828e-6,5.484049450927046,Down
Td00001aa034422_T001,-0.63486740654747,0.063400394009165,1.19790804313602,NS,0.0710477678284213,0.999999735773856,1.1475197141037e-7,NS,-0.2819098193595243,0.3549053447088371,0.4498874603309721,NS
Td00001aa034470_T001,-0.120294233717712,0.99204001255029,0.00347081083034743,NS,-0.167571194102295,0.543986382144627,0.264411972054521,NS,-0.1439327139100035,0.9397664631638166,0.02698005742199996,NS
Td00001aa034489_T002,0.36513259345253,0.263639377525288,0.5789897224364,NS,-0.0676180951187507,0.496698779110603,0.303906907502622,NS,0.14875724916688965,0.527501548348686,0.2777762612657133,NS
Td00001aa034494_T001,0.790772037862,0.119882710952483,0.921243444752152,NS,0.194928201254863,0.809437600302515,0.0918166254638245,NS,0.4928501195584315,0.4538450993040688,0.3430923497783243,NS
Td00001aa034498_T002,-0.0291463456595165,0.779782517451553,0.108026505823375,NS,0.964562384478522,0.00687700253407708,2.16260081562664,NS,0.4677080194095028,0.07130814758442325,1.1468608453403006,NS
Td00001aa034501_T001,-0.541617995843987,0.370788714100246,0.43087349318606,NS,1.08518546222718,0.00409502298092083,2.38774365667301,Up,0.2717837331915965,0.028156977753670175,1.550413962290681,NS
Td00001aa034552_T002,0.121678556588252,0.473972621829025,0.324246743836422,NS,0.326497521428137,5.23799814184632e-6,5.28083465997456,NS,0.2240880390081945,1.804276020035707e-4,3.7436970228868094,NS
Td00001aa034557_T001,0.390667685559667,0.292569156553822,0.53377146031778,NS,0.230626715473892,0.0244840276296246,1.6111171390819,NS,0.3106472005167795,0.0868894925902388,1.061032738925145,NS
Td00001aa034575_T002,-0.99136969485656,0.0175562709403839,1.75556772544579,NS,-1.06938252105601,1.26228377236592e-6,5.8988430009407,Down,-1.030376107956285,3.5972702950457794e-6,5.444026928532179,Down
Td00001aa034596_T004,-0.128156351490682,0.603382345706266,0.21940740094677,NS,0.226100698252135,0.0015313847187274,2.81491569092726,NS,0.0489721733807265,0.019325947662665915,1.7138592009244809,NS
Td00001aa034614_T001,1.15380533607904,0.438732310541256,0.357800380700921,NS,-0.364982719517892,0.461161039984324,0.336147390090542,NS,0.39441130828057397,0.6506978721319222,0.18662061346420086,NS
Td00001aa034653_T003,0.298658315564515,0.0454984114640523,1.34200376607783,NS,-0.112244455527671,0.148307446068229,0.828837043812055,NS,0.09320693001842201,0.08302559808567836,1.0807879872216066,NS
Td00001aa034718_T001,-0.298672742587059,0.262772630967409,0.580419870614583,NS,0.109077262131062,0.999195810850852,3.4939541872152e-4,NS,-0.0947977402279985,0.7343350655315216,0.1341057331250989,NS
Td00001aa034766_T001,-0.465938397578882,0.17138892942788,0.766017234009428,NS,0.2842321269509,0.990220493222663,0.00426808991988336,NS,-0.090853135313991,0.6028872975423789,0.21976386635088022,NS
Td00001aa034885_T001,-0.246395463720005,0.16476836317937,0.783126172587963,NS,-0.468396303616851,9.62160836775278e-5,4.01675232433902,NS,-0.357395883668428,8.044214043532314e-4,3.0945163820474204,NS
Td00001aa034925_T001,0.31150311546827,0.0640987208130957,1.19315063739783,NS,-0.413384833535426,0.00104494107571549,2.98090819875209,NS,-0.050940859033578006,0.002569303681664484,2.590184560787545,NS
Td00001aa034965_T002,0.154453592679872,0.853549992665621,0.0687710370530825,NS,0.758106143847042,0.00514569337550783,2.2885560963403,NS,0.456279868263457,0.061588265953034856,1.2105020235056214,NS
Td00001aa035008_T001,-0.136061549576028,0.798283434594913,0.0978428828029365,NS,-0.18528165368082,0.621367117598176,0.206651733095076,NS,-0.160671601628424,0.9203650921624376,0.03603986172082835,NS
Td00001aa035012_T003,-0.284545872884282,0.121230938341376,0.91638653333555,NS,-0.371064413699799,1.8557419650046e-4,3.73148241118034,NS,-0.32780514329204047,0.0010726988680952584,2.9695221776420113,NS
Td00001aa035018_T001,0.538041453333664,0.363170211067289,0.439889781570742,NS,0.00767491585536023,0.798546848219187,0.0976996000937476,NS,0.27285818459451217,0.7647948845381789,0.11645502557540706,NS
Td00001aa035022_T003,0.70132725741294,0.0935813007578001,1.02881092251199,NS,0.202396545220774,0.18339039846038,0.736623405878821,NS,0.451861901316857,0.1608702791608059,0.7935241845443983,NS
Td00001aa035075_T003,0.0662614422687213,0.805812325575016,0.093766093998675,NS,-0.0553274111924677,0.997280945848561,0.00118247855510084,NS,0.005467015538126799,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa035076_T001,-0.101598140007807,0.370385308193992,0.431346248493407,NS,0.0457995145383581,0.988468099352272,0.00503734202945234,NS,-0.027899312734724447,0.8342837737084985,0.07868620308690819,NS
Td00001aa035107_T002,0.50182126542091,0.0524758511255685,1.28004050870287,NS,0.0362612096573098,0.96827803890116,0.0139999180818839,NS,0.2690412375391099,0.3134193671016265,0.5038741707088756,NS
Td00001aa035115_T001,0.219091058246197,0.923214857170094,0.0346972150905648,NS,-0.363939490562384,0.94145986982697,0.026198187260853,NS,-0.0724242161580935,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa035133_T001,0.402722176845605,0.148954567116459,0.826946176281981,NS,-0.255567916336434,0.631497102828885,0.199628637552537,NS,0.07357713025458551,0.4456082044065622,0.35104682165906853,NS
Td00001aa035144_T003,-0.0380063225797449,0.625506719524943,0.203768020523832,NS,-0.60219236198976,1.65772108603912e-7,6.78048853831155,NS,-0.32009934228475245,1.322381639086968e-5,4.878643189456702,NS
Td00001aa035146_T002,0.713695814843359,0.0433384805385003,1.36312631925784,NS,0.0308280751344834,0.993690120631895,0.00274902795828162,NS,0.3722619449889212,0.2851358231717691,0.5449482164735053,NS
Td00001aa035148_T001,0.0100636833446975,0.892199034884318,0.0495382508821649,NS,0.164831553060956,0.917891965142129,0.0372084317657202,NS,0.08744761820282676,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa035162_T001,0.411426245726465,0.389219340389971,0.409805587684379,NS,-0.599144277323683,0.0194287572762845,1.71155497733704,NS,-0.093859015798609,0.09050536921384707,1.0433256555928387,NS
Td00001aa035181_T001,-0.45600928033515,0.114677804430446,0.940520630452356,NS,-0.760957436428897,6.29043634547165e-7,6.20131922802725,NS,-0.6084833583820235,9.665261819414398e-6,5.014786377001509,NS
Td00001aa035184_T001,0.0731347046302154,0.806067205173642,0.0936287477491026,NS,-0.798086548167095,1.73064636172813e-10,9.76179166629012,NS,-0.3624759217684398,5.3687275390308905e-8,7.270128635764444,NS
Td00001aa035185_T002,-0.459972730742493,2.2030853590067e-4,3.65696867569198,NS,-0.428502451234965,7.64386828072652e-7,6.11668680532274,NS,-0.444237590988729,6.178918725413602e-8,7.209087517252898,NS
Td00001aa035195_T001,-0.0892673380970874,0.955671489416263,0.0196913701217105,NS,-0.370639594732234,0.0279699987541359,1.5533075529732,NS,-0.2299534664146607,0.21490872302296743,0.6677459563845198,NS
Td00001aa035238_T002,0.788268082866837,0.230832723205931,0.636702624890674,NS,-0.387271232410347,0.00805320139024485,2.0940314401627,NS,0.20049842522824501,0.03262068569414115,1.4865069142322263,NS
Td00001aa035248_T003,-0.231074664436249,0.826528977754055,0.0827419156459864,NS,0.194680757977745,0.999999939225153,2.63941817045574e-8,NS,-0.018196953229251994,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa035294_T001,-0.272297327162762,0.522327651621486,0.28205698234077903,NS,-0.972765781466156,8.4491965463786e-4,3.07318458715258,NS,-0.622531554314459,0.011207650469867977,1.9504854217421452,NS
Td00001aa035331_T001,0.390667685559667,0.143454367778783,0.843286224180996,NS,-0.441940574004348,0.242058005598579,0.61608054933876,NS,-0.025636444222340488,0.2506796361586058,0.6008809443152311,NS
Td00001aa035337_T002,0.22404027421793,0.355316934207974,0.449384093783338,NS,0.384389261216122,0.004659462029976,2.3316642229881,NS,0.304214767717026,0.030037245852312502,1.5223398907749837,NS
Td00001aa035346_T001,-0.189351252217354,0.183251132639475,0.736953332389134,NS,0.239944239522119,0.266295256712176,0.574636569205348,NS,0.0252964936523825,0.3062959245633451,0.5138587816832266,NS
Td00001aa035347_T003,0.00863030514344006,0.644944111255337,0.190477918271788,NS,0.48637035732059,0.238384048288514,0.622722809217282,NS,0.24750033123201504,0.5720188482257264,0.2425896608126321,NS
Td00001aa035371_T003,-0.125006361067033,0.454608046854865,0.342362881251314,NS,-0.567033587275922,4.90523651568017e-8,7.30934004741178,NS,-0.3460199741714775,3.5972702950457794e-6,5.444026928532179,NS
Td00001aa035373_T001,-0.623709616662948,0.0103231554886008,1.98618753121479,NS,-0.408963970100252,0.00180778150722762,2.74285406055284,NS,-0.5163367933816,9.212137043205244e-4,3.0356396099321747,NS
Td00001aa035379_T002,1.43722773891291,0.00668627361672644,2.17481585511362,Up,1.9720120328064,2.11766267770237e-15,14.6741432174484,Up,1.704619885859655,5.2100660952057447e-14,13.283156767180119,Up
Td00001aa035431_T001,0.260627908126699,0.598442726809086,0.222977406863212,NS,-0.109386769380691,0.929625162565216,0.0316921295585998,NS,0.075620569373004,0.9484428626039682,0.02298882735122289,NS
Td00001aa035464_T001,0.36513259345253,0.031921084353205,1.49592236416922,NS,-0.0308079046711225,0.870895089874766,0.0600341580033839,NS,0.16716234439070377,0.21986209662506506,0.6578496348748809,NS
Td00001aa035476_T005,0.202887833470143,0.237122832221187,0.625026626408731,NS,0.0257467299842969,0.984297771574693,0.00687349812492066,NS,0.11431728172721994,0.6953477171452951,0.1577979668148361,NS
Td00001aa035481_T002,-0.236163541109049,0.24405094050335,0.612519514356044,NS,-0.834619763888933,2.28746624526552e-5,4.64064530583117,NS,-0.535391652498991,3.508051076345556e-4,3.454934092041018,NS
Td00001aa035507_T001,0.231432408447965,0.129761911836322,0.886852764444199,NS,-0.267774099701827,0.587619782599973,0.230903591831091,NS,-0.018170845626930984,0.39510744414790905,0.4032847877776693,NS
Td00001aa035639_T001,-1.05889368905357,0.068627171336456,1.16350390141948,NS,-0.223276880749941,0.0197216638171369,1.70505644861793,NS,-0.6410852849017555,0.02593766717220702,1.5860690868408702,NS
Td00001aa035643_T002,-0.307572801910292,0.241741512580427,0.616648764832108,NS,-0.552713941018513,5.73815582312881e-7,6.24122766239777,NS,-0.4301433714644025,1.6865238218788434e-5,4.773007520091463,NS
Td00001aa035658_T002,-0.442222328605074,0.100422636671639,0.998168380084648,NS,-0.459200512100988,3.01765070830305e-5,4.52033103104007,NS,-0.450711420353031,2.1200723390855342e-4,3.673649320236491,NS
Td00001aa035659_T001,0.258217389536018,0.706289300582213,0.151017372728445,NS,0.31539858816261,0.0235865963458465,1.62733472528086,NS,0.286807988849314,0.15804612875797303,0.8012161374684442,NS
Td00001aa035684_T001,0.474046599319306,0.271997884773177,0.565434473300026,NS,-0.481881251884328,0.0148743011855504,1.82756342885242,NS,-0.003917326282511013,0.05787695194583695,1.2374943488031775,NS
Td00001aa035724_T002,-0.293358942690592,0.261433086815317,0.582639449226841,NS,0.199604161040011,0.995895584988694,0.00178619294212328,NS,-0.046877390825290494,0.7322595060534273,0.13533498168152822,NS
