orthogroup,log2FC,padj,species,DAP,rank
OG0005569,0.5922427266373143,0.247578098972714,Mg,NS,221
OG0005595,-0.33260624349518103,1,Mg,NS,1553
OG0005601,0.21759143507262657,1,Mg,NS,595
OG0005637,0.3791529635803126,1,Mg,NS,374
OG0005642,0.7461077332310634,1,Mg,NS,161
OG0005651,0.04240062029746342,1,Mg,NS,884
OG0005653,-0.0023534997729721,1,Mg,NS,969
OG0005690,0.03820245383249779,1,Mg,NS,894
OG0005710,1.2246308935324477,0.403801268137402,Mg,NS,54
OG0005715,2.0452056317175273,6.70070092669055e-5,Mg,UP,11
OG0005717,0.17148046794435368,0.940703617391163,Mg,NS,669
OG0005726,-0.8068476155854407,0.062113909799921,Mg,NS,1949
OG0005769,-0.15744723213517792,1,Mg,NS,1276
OG0005781,0.3886191509743107,1,Mg,NS,363
OG0005785,-0.00728267594369611,1,Mg,NS,981
OG0005788,-0.3703414450682182,0.0727218763348002,Mg,NS,1615
OG0005796,1.6770884249862987,0.0174566311342528,Mg,UP,26
OG0005831,-0.09938210550128444,0.294787373394708,Mg,NS,1176
OG0005848,0.3929146883807037,0.939457622795518,Mg,NS,357
OG0005873,1.5157964293322683,0.00355915402441524,Mg,UP,31
OG0005888,-0.06793604621408345,1,Mg,NS,1114
OG0005918,-0.28141293514864835,1,Mg,NS,1470
OG0005931,0.7957739682132977,0.0101444687270024,Mg,NS,143
OG0005935,-0.21861859034491157,1,Mg,NS,1387
OG0005939,-0.7861785686448827,0.0100342325857179,Mg,NS,1935
OG0005940,-0.9079806561370594,0.0024630818662154,Mg,NS,1983
OG0005943,0.05507138249367594,1,Mg,NS,861
OG0005949,0.383519308294384,0.841819033975587,Mg,NS,369
OG0005962,-0.03832811865909936,1,Mg,NS,1046
OG0005964,0,1,Mg,NS,963
OG0005980,-0.05593527176553031,1,Mg,NS,1090
OG0005987,-0.21293209208738176,0.39049624064353,Mg,NS,1379
OG0005989,-0.8923859287805167,0.0357902527506536,Mg,NS,1977
OG0005991,-0.8891433978848307,0.10572521531128,Mg,NS,1975
OG0006003,0.05623340215644893,1,Mg,NS,857
OG0006005,0.6429098499304359,1,Mg,NS,199
OG0006024,0.25585518022948855,0.113707592799647,Mg,NS,519
OG0006047,0.924830771233601,0.0259615270005387,Mg,NS,103
OG0006069,-0.7608495808970959,0.768047828945512,Mg,NS,1926
OG0006072,-0.5496789375538311,0.187021312722529,Mg,NS,1788
OG0006086,-0.8068766541795662,0.00164383137856795,Mg,NS,1950
OG0006092,0.4042127253872526,0.170004683788923,Mg,NS,348
OG0006095,0.01132800580151293,1,Mg,NS,940
OG0006128,0.5057157497114201,0.168218220339792,Mg,NS,284
OG0006161,-0.05720251155333291,1,Mg,NS,1091
OG0006167,-0.5559411107428869,0.0252756190970074,Mg,NS,1794
OG0006177,-0.0874628412503396,1,Mg,NS,1157
OG0006181,-0.09120700884668372,1,Mg,NS,1165
OG0006185,-0.1442804234854682,1,Mg,NS,1260
OG0006196,0.3388019134517585,0.682520731056594,Mg,NS,415
OG0006210,0.10309349296410372,1,Mg,NS,777
OG0006224,0.12426860273500924,1,Mg,NS,743
OG0006237,0.02749061684604066,1,Mg,NS,909
OG0006291,0.3911392315814791,1,Mg,NS,362
OG0006297,0.7839279911245739,0.412699790240549,Mg,NS,149
OG0006306,-0.08004323058879435,1,Mg,NS,1140
OG0006312,-1.5089082605094049,0.00308947383712241,Mg,DOWN,2076
OG0006321,-0.5175407529970172,0.518021412436123,Mg,NS,1759
OG0006323,0.0653874511390689,1,Mg,NS,844
OG0006327,-0.06374388399335301,1,Mg,NS,1103
OG0006332,0.09673320272794016,1,Mg,NS,789
OG0006390,0.3402667379292305,0.405053797154971,Mg,NS,410
OG0006393,-0.4380474773253443,0.836024731608287,Mg,NS,1685
OG0006409,-0.2819867415355398,0.240186391628977,Mg,NS,1473
OG0006417,-1.0677781144348597,0.00694505737105907,Mg,DOWN,2025
OG0006442,0.22771474446964685,0.594748019141491,Mg,NS,575
OG0006443,-0.12507713305011736,1,Mg,NS,1228
OG0006466,1.402622431170499,0.00183521427524209,Mg,UP,37
OG0006475,0.3635697662078871,0.498156834186832,Mg,NS,391
OG0006479,-0.3689389651969694,0.151076236474464,Mg,NS,1614
OG0006487,0.1266446743424434,1,Mg,NS,738
OG0006500,-0.17043596126379995,1,Mg,NS,1298
OG0006514,-0.03043189621396066,1,Mg,NS,1026
OG0006520,-0.24387214874689947,0.15953903476453,Mg,NS,1420
OG0006527,0.3261526807490875,1,Mg,NS,427
OG0006550,-0.04532399050949031,1,Mg,NS,1064
OG0006562,-2.4320981931829193,0.16497380593854,Mg,NS,2117
OG0006566,-0.2209479205490489,1,Mg,NS,1391
OG0006567,0.2922190390701998,0.970043633759695,Mg,NS,469
OG0006618,-0.1625209653590495,0.0866631365531039,Mg,NS,1282
OG0006631,0.3799480788099833,0.0381909633568632,Mg,NS,372
OG0006640,0.14824664842262603,1,Mg,NS,702
OG0006661,-0.4846159826689823,0.0359874595516006,Mg,NS,1725
OG0006679,-0.34173220779791125,0.0688491831202812,Mg,NS,1568
OG0006694,-0.9152577997587644,0.0690558873297096,Mg,NS,1989
OG0006746,0.2143191208007658,0.317222885426889,Mg,NS,600
OG0006761,-0.3689286065672911,0.516536707899535,Mg,NS,1613
OG0006770,0.1110828381317408,1,Mg,NS,763
OG0006777,0.5222267453731938,0.14801097081069,Mg,NS,264
OG0006778,-0.12869122297718702,1,Mg,NS,1235
OG0006787,-0.349513926559262,1,Mg,NS,1583
OG0006796,-0.4707370795106795,0.0143232917797483,Mg,NS,1715
OG0006815,-0.16827148258979868,1,Mg,NS,1293
OG0006861,-0.04960698069826209,1,Mg,NS,1075
OG0006862,0.04194004566610472,1,Mg,NS,887
OG0006869,-2.2242741605549976,0.00970000098255542,Mg,DOWN,2112
OG0006870,0.23292308882861748,0.070844464302619,Mg,NS,565
OG0006873,0.14684138832927118,0.968803057516496,Mg,NS,706
OG0006889,-0.9457098444990464,0.00737186536102783,Mg,NS,1993
OG0006893,0.5253737044313563,0.993087602762597,Mg,NS,256
OG0006919,1.1950718153369362,0.229721204502278,Mg,NS,59
OG0006927,0.1826360531918661,1,Mg,NS,653
OG0006941,1.0585638924946086,0.160529543847875,Mg,NS,77
OG0006946,0.07233438928526667,1,Mg,NS,834
OG0006988,0.37196877738695794,1,Mg,NS,379
OG0006990,0.4562134708811018,0.183296315942333,Mg,NS,310
OG0007000,-0.03224033700020833,1,Mg,NS,1031
OG0007004,0.9809472574021844,0.00592161606123168,Mg,NS,86
OG0007017,-0.34063722395776624,0.486027973173318,Mg,NS,1567
OG0007031,0.5110308834037285,0.193312730764973,Mg,NS,279
OG0007038,-0.4315210272557716,0.549842821583724,Mg,NS,1681
OG0007041,-0.11640949211531049,1,Mg,NS,1211
OG0007042,-0.1231138668453638,1,Mg,NS,1222
OG0007047,0.6841951189110383,0.482228493620665,Mg,NS,181
OG0007054,0.20598404996780667,1,Mg,NS,615
OG0007064,-0.2878895945200697,1,Mg,NS,1483
OG0007082,0.00881614728327029,1,Mg,NS,947
OG0007098,0.22664759145425353,0.0489692383123217,Mg,NS,578
OG0007101,-0.30417162408320453,0.0442628129135173,Mg,NS,1505
OG0007103,-0.5314905896575102,0.335527536932952,Mg,NS,1771
OG0007104,-1.6734474426454116,7.9541627924557e-4,Mg,DOWN,2087
OG0007107,0.2798863240704366,0.59740177033126,Mg,NS,482
OG0007108,-0.08865761982039663,1,Mg,NS,1161
OG0007112,-0.06244057477590687,1,Mg,NS,1098
OG0007122,-1.143760781463781,0.00117691748879203,Mg,DOWN,2036
OG0007154,-0.21584083649767088,1,Mg,NS,1382
OG0007158,0.01249094418319683,1,Mg,NS,938
OG0007170,0.00858111104379364,1,Mg,NS,949
OG0007172,-2.1551190666669062,0.0254695062913549,Mg,DOWN,2107
OG0007175,-0.09861938578375966,1,Mg,NS,1175
OG0007182,0.19632073608579417,1,Mg,NS,629
OG0007205,-0.2069536900684518,1,Mg,NS,1372
OG0007213,-0.27218993352503756,0.122614926453552,Mg,NS,1459
OG0007218,-0.20917680183228415,1,Mg,NS,1375
OG0007234,-0.1751219367760607,1,Mg,NS,1309
OG0007241,0.2768932543941812,0.0751351425737248,Mg,NS,486
OG0007244,-1.4909442302341682,0.0132902664996991,Mg,DOWN,2075
OG0007246,-0.3066906556431078,0.179759022769486,Mg,NS,1512
OG0007249,-0.15998064379144047,1,Mg,NS,1280
OG0007251,-0.13764940524466351,1,Mg,NS,1253
OG0007266,-0.6689248118654845,0.0603496919988914,Mg,NS,1878
OG0007269,-0.9102811848092928,0.00479754381484678,Mg,NS,1985
OG0007278,-0.21741760592115555,0.320135504069903,Mg,NS,1384
OG0007280,0.3847129624220463,0.432947168430731,Mg,NS,367
OG0007321,0.677045441148391,0.204080456965623,Mg,NS,185
OG0007353,0.21777579326607793,1,Mg,NS,594
OG0007367,0.31139079676863896,0.118023056672509,Mg,NS,445
OG0007384,0.1159264452114808,1,Mg,NS,755
OG0007412,-0.662776585236902,0.197737570398225,Mg,NS,1873
OG0007431,-0.12338241550528196,1,Mg,NS,1223
OG0007435,0.06883510466007223,0.867949091897299,Mg,NS,839
OG0007467,-0.39470032798882937,0.00270364522896438,Mg,NS,1640
OG0007473,0.35248556186333185,1,Mg,NS,398
OG0007481,-1.6601499971153753,0.00285036935510598,Mg,DOWN,2086
OG0007483,0.33160415423640294,0.00193918454498091,Mg,NS,421
OG0007495,-0.35017341311618255,0.528265963368075,Mg,NS,1585
OG0007497,-0.03670010403581887,1,Mg,NS,1040
OG0007498,-0.7276436077191816,0.00824931564801808,Mg,NS,1912
OG0007520,1.031260748203037,0.0173656297551029,Mg,UP,81
OG0007523,-0.6742997224440072,0.448605434406356,Mg,NS,1883
OG0007528,-1.2900575796003404,0.182031939439148,Mg,NS,2055
OG0007541,-1.108419735329215,0.71738269640582,Mg,NS,2031
OG0007544,-0.1819873463348648,0.752062175239915,Mg,NS,1326
OG0007580,-0.3384058986701347,0.819327081333551,Mg,NS,1563
OG0007585,-0.906182640229518,0.489935616189764,Mg,NS,1981
OG0007589,-0.24637809918171147,1,Mg,NS,1421
OG0007610,0.7892329037831795,0.597534151835792,Mg,NS,145
OG0007616,0.03470422348649755,1,Mg,NS,899
OG0007627,-0.1999375705087519,1,Mg,NS,1361
OG0007628,-0.5011587442470209,0.437958974519371,Mg,NS,1739
OG0007629,0.9562135703762898,4.6344183311264e-4,Mg,NS,93
OG0007637,0.00405984802035515,1,Mg,NS,960
OG0007654,0.1956116451059619,0.710947266535661,Mg,NS,632
OG0007663,-0.24252013217494808,0.510515045440233,Mg,NS,1419
OG0007677,0.7184940341789786,0.0247802351284303,Mg,NS,169
OG0007678,-1.4441274885626083,0.0019309189165595,Mg,DOWN,2069
OG0007712,-1.976049073532795,1.7707867426276e-4,Mg,DOWN,2102
OG0007713,0.08595396110806493,1,Mg,NS,811
OG0007720,-0.3990057089441474,0.643170181434832,Mg,NS,1647
OG0007725,0.5178673438128876,0.0596825951509448,Mg,NS,270
OG0007730,-0.438652919624364,0.375079409871168,Mg,NS,1687
OG0007731,0.2982120259135549,0.524092228304267,Mg,NS,461
OG0007734,0.25505166642780397,0.205746661158832,Mg,NS,523
OG0007753,-0.23928341903433384,1,Mg,NS,1417
OG0007761,0.2801079191927352,1,Mg,NS,481
OG0007769,-0.01495034146597176,1,Mg,NS,1002
OG0007782,0.10423314912384632,0.576611260265411,Mg,NS,775
OG0007798,-0.03120349953570587,1,Mg,NS,1029
OG0007807,0.16812275880832675,0.199287869833705,Mg,NS,674
OG0007832,-0.07965944917765064,1,Mg,NS,1137
OG0007851,-0.01034194422145914,1,Mg,NS,987
OG0007868,-0.4972721588725546,0.0168151375453439,Mg,NS,1731
OG0007895,0.32582953256968983,1,Mg,NS,429
OG0007921,-0.0956321794834428,1,Mg,NS,1171
OG0007937,-0.2710717248992119,0.330530866928306,Mg,NS,1457
OG0007954,-1.688590820397924,0.00419360606196852,Mg,DOWN,2089
OG0007957,-1.0172466956460335,0.367511911014376,Mg,NS,2014
OG0007968,0.20753446260933475,0.0899580447014307,Mg,NS,610
OG0007969,0.14374607114164717,1,Mg,NS,714
OG0007981,0.05841668622532207,1,Mg,NS,851
OG0008007,0.8450501697678382,0.0165703365570211,Mg,NS,125
OG0008090,0.00420979301013208,1,Mg,NS,959
OG0008092,0.9330377867637673,0.00160502732567568,Mg,NS,99
OG0008104,-0.4432343911094959,1,Mg,NS,1695
OG0008111,-1.4406531956288655,0.20798501176259,Mg,NS,2068
OG0008114,-0.19041145767754328,1,Mg,NS,1340
OG0008133,-0.0907654639231824,1,Mg,NS,1163
OG0008143,-0.30029649684769644,0.332869370565696,Mg,NS,1495
OG0008147,-0.15151888634505603,1,Mg,NS,1271
OG0008148,0.6727803795125734,0.0309134663873446,Mg,NS,186
OG0008224,-0.4092782299901589,0.158897131527714,Mg,NS,1659
OG0008235,0.1372060915169697,1,Mg,NS,723
OG0008236,-0.31855599742486257,1,Mg,NS,1532
OG0008253,0.5065815173410005,0.113707592799647,Mg,NS,283
OG0008256,0.20982325898299709,0.961104110142022,Mg,NS,608
OG0008270,-0.05444778402237629,1,Mg,NS,1087
OG0008275,-0.3477882385846617,0.140087806307942,Mg,NS,1581
OG0008287,0.34778422836926287,0.337962575230223,Mg,NS,402
OG0008288,-1.39703508149943,0.0021357753913264,Mg,DOWN,2065
OG0008292,-0.2269449496988379,0.297268969772341,Mg,NS,1404
OG0008293,-0.3818101272263312,0.341458970043972,Mg,NS,1627
OG0008311,-0.12253413172113256,1,Mg,NS,1221
OG0008336,0.305875356364088,0.0363677030731665,Mg,NS,455
OG0008355,-2.374703363125425,0.0189141170921977,Mg,DOWN,2116
OG0008360,-0.5325165139408411,0.0331632752741339,Mg,NS,1773
OG0008366,-0.03386195777525884,1,Mg,NS,1034
OG0008377,-0.46632429827787336,0.102989670585145,Mg,NS,1714
OG0008380,0.5456251514921213,0.153763204447574,Mg,NS,250
OG0008386,0.05171503654415543,1,Mg,NS,872
OG0008390,-0.16389677202630354,1,Mg,NS,1286
OG0008419,-1.3503250980425965,0.02481133735476,Mg,DOWN,2062
OG0008439,0.0206348458039992,1,Mg,NS,922
OG0008446,-1.5717761642608183,6.4326277822894e-4,Mg,DOWN,2079
OG0008463,0.4379213899521827,1,Mg,NS,327
OG0008474,-0.02683618497231549,1,Mg,NS,1022
OG0008482,-0.10521163914463212,1,Mg,NS,1184
OG0008490,-0.6194644881175719,0.432947168430731,Mg,NS,1841
OG0008493,0.06862820065787816,1,Mg,NS,841
OG0008494,2.0688298519542805,6.4326277822894e-4,Mg,UP,9
OG0008507,-0.08426891689760391,1,Mg,NS,1154
OG0008509,-0.8474561662784215,0.0995123892005637,Mg,NS,1962
OG0008528,-0.01122725542325397,1,Mg,NS,990
OG0008529,-0.6935019456822437,0.0478456333446879,Mg,NS,1900
OG0008530,-0.11689822137010476,1,Mg,NS,1213
OG0008538,-1.1525726532790914,0.431105338331016,Mg,NS,2040
OG0008548,-0.2943070526016982,1,Mg,NS,1490
OG0008569,-0.22930354852124415,0.893653136210203,Mg,NS,1405
OG0008582,2.611845794872104,4.6552747012636e-4,Mg,UP,2
OG0008589,-0.28620677560138275,0.510632343862768,Mg,NS,1479
OG0008599,-0.5526637063947176,0.028888730056011,Mg,NS,1790
OG0008607,0.21915470796087252,0.337445617858539,Mg,NS,591
OG0008608,0.2663306260754136,1,Mg,NS,502
OG0008620,0.17125651518785678,1,Mg,NS,670
OG0008640,-0.9744816366344736,0.0117487901419782,Mg,NS,2004
OG0008642,0.853751581280757,0.0282136413831677,Mg,NS,117
OG0008644,0.14083101453725688,1,Mg,NS,718
OG0008674,0.5891563846073475,0.0729316754309571,Mg,NS,223
OG0008675,-0.16692451152733562,1,Mg,NS,1291
OG0008717,-0.56691447750541335,0.164347613180825,Mg,NS,1800
OG0008720,-0.22414539244019888,0.886458777482265,Mg,NS,1400
OG0008722,0.00259711148603909,1,Mg,NS,961
OG0008727,-0.44267539031171954,0.598870917106421,Mg,NS,1694
OG0008728,-0.38152336408193754,0.149904162958617,Mg,NS,1626
OG0008733,-0.3277571736895599,0.222890952357663,Mg,NS,1542
OG0008751,-0.19633520007848831,1,Mg,NS,1356
OG0008759,0.2292636691785498,0.432947168430731,Mg,NS,572
OG0008784,-0.01264297805737365,1,Mg,NS,995
OG0008794,-0.04852570808378936,1,Mg,NS,1072
OG0008795,0.03010203178941887,1,Mg,NS,905
OG0008796,0.240659780398586,1,Mg,NS,550
OG0008805,-0.4369995968882686,0.213757065237912,Mg,NS,1684
OG0008806,0.10285881300573516,1,Mg,NS,778
OG0008809,-2.7653769971920923,0.00106549705613341,Mg,DOWN,2120
OG0008813,0.44671355430822024,0.00842838822688127,Mg,NS,321
OG0008841,0.15885422174781538,0.0364752153502404,Mg,NS,686
OG0008854,0.05784407457228416,1,Mg,NS,854
OG0008865,-0.2806518193088434,0.31034276196597,Mg,NS,1469
OG0008866,0.5724869871740956,0.612375315640265,Mg,NS,230
OG0008868,0.4257793637880274,1,Mg,NS,335
OG0008874,-0.54208443677316,1,Mg,NS,1784
OG0008878,-0.00582123872872052,1,Mg,NS,977
OG0008882,1.0076189277684828,0.00733717600094016,Mg,UP,83
OG0008904,0.10719905931160144,0.948825723854893,Mg,NS,769
OG0008912,0.4992476560993435,0.108656820825771,Mg,NS,287
OG0008918,1.0145261139778892,6.4326277822894e-4,Mg,UP,82
OG0008926,0.00634710676588312,1,Mg,NS,954
OG0008957,0.04220951452869671,1,Mg,NS,885
OG0008976,-0.5702449471650174,1,Mg,NS,1806
OG0008978,-0.29342425319472193,0.582497195400473,Mg,NS,1489
OG0008989,-0.20726115271528503,1,Mg,NS,1373
OG0008997,-0.1751638230345308,1,Mg,NS,1310
OG0009007,0.02727741425285501,1,Mg,NS,911
OG0009029,-0.12779653984032818,0.36881782320051,Mg,NS,1233
OG0009045,-1.7101301208011093,0.231309037019102,Mg,NS,2092
OG0009048,-0.6708403358815619,0.0682119143393349,Mg,NS,1879
OG0009056,0.16115479181458026,1,Mg,NS,684
OG0009062,0.1742595917062033,1,Mg,NS,666
OG0009074,0.26179444439872857,0.263539720499386,Mg,NS,509
OG0009112,-0.05823604451208416,1,Mg,NS,1094
OG0009115,0.18158988943340015,1,Mg,NS,655
OG0009116,1.3165359559824528,0.0913266103718312,Mg,NS,48
OG0009129,0.03339720988010833,0.221533557767708,Mg,NS,901
OG0009132,-0.3007100942171362,1,Mg,NS,1497
OG0009135,-0.4544098880027758,0.410696368021604,Mg,NS,1704
OG0009144,-0.5328956827670109,0.00411651164171323,Mg,NS,1774
OG0009149,0.09487269339403362,1,Mg,NS,793
OG0009153,-0.2241088939254694,1,Mg,NS,1399
OG0009163,-0.03320156036840624,1,Mg,NS,1032
OG0009186,-0.7455183788216833,0.0771799340495947,Mg,NS,1919
OG0009190,-0.06396056864558586,1,Mg,NS,1105
OG0009194,-0.13453195721864394,1,Mg,NS,1245
OG0009210,1.3522057804078644,0.358504701878096,Mg,NS,43
OG0009211,-0.6240888320109773,1,Mg,NS,1847
OG0009245,-0.5714755640642353,0.123968606116878,Mg,NS,1807
OG0009250,-0.08955158497829238,1,Mg,NS,1162
OG0009268,0.8710316727805455,0.542293081663672,Mg,NS,112
OG0009301,-0.09123236981970484,1,Mg,NS,1166
OG0009305,-0.1582401442894514,0.759515419944485,Mg,NS,1277
OG0009307,0.4276095866407444,0.0679146165036325,Mg,NS,333
OG0009313,-0.22529231184224255,1,Mg,NS,1402
OG0009317,0.04282518795462842,1,Mg,NS,883
OG0009329,-0.5058226650181845,0.118021192320741,Mg,NS,1747
OG0009360,-0.6174204510921996,0.380435315232136,Mg,NS,1838
OG0009363,-2.4715495203694964,0.0306570708706746,Mg,DOWN,2118
OG0009364,-0.22105349312814992,1,Mg,NS,1392
OG0009375,0.01533776615832035,0.427974817603117,Mg,NS,934
OG0009392,-1.1518190644836563,0.0034651144040636,Mg,DOWN,2039
OG0009403,-1.0308567323753322,0.00266710729541183,Mg,DOWN,2020
OG0009410,-1.2149366164174005,0.00605262385026093,Mg,DOWN,2049
OG0009427,-0.3099369392104052,0.626931975161319,Mg,NS,1520
OG0009429,0.09646283950129142,1,Mg,NS,790
OG0009435,-0.19033121210414955,1,Mg,NS,1338
OG0009438,-1.035072766913626,0.0603496919988914,Mg,NS,2021
OG0009444,1.825056923791063,0.00239062435580122,Mg,UP,21
OG0009450,0.1415245756407852,1,Mg,NS,717
OG0009458,-0.1800492187160197,1,Mg,NS,1318
OG0009460,-0.3039941443102822,0.784800837358462,Mg,NS,1503
OG0009461,0.38836631210589645,0.488336642779396,Mg,NS,364
OG0009463,-0.18079733262892048,1,Mg,NS,1322
OG0009465,0.4549788526306663,0.202057880365996,Mg,NS,314
OG0009473,0.06468956799881544,1,Mg,NS,846
OG0009480,-0.11067023241166486,0.794911450826626,Mg,NS,1200
OG0009492,-0.47101259134232665,0.40319302231085,Mg,NS,1716
OG0009505,1.394232884139548,0.00827808899253875,Mg,UP,39
OG0009520,0.18696293179884996,1,Mg,NS,645
OG0009527,-1.5758430326764843,0.00642915551065898,Mg,DOWN,2081
OG0009537,0.16411937976110627,1,Mg,NS,679
OG0009544,0.04996845927408481,1,Mg,NS,876
OG0009563,0.6880559936852598,0.70069159534232,Mg,NS,179
OG0009570,0.40982311798952,0.281349430518928,Mg,NS,342
OG0009585,0.16472499248495917,0.999243235582184,Mg,NS,677
OG0009598,-0.13114161595470414,1,Mg,NS,1242
OG0009606,-0.30722704554093344,0.943644173419935,Mg,NS,1514
OG0009630,-0.1664894273451303,0.584928390776338,Mg,NS,1289
OG0009661,0.14451689037128948,1,Mg,NS,713
OG0009675,0.1067450045367492,1,Mg,NS,770
OG0009680,-1.3083496883868215,0.00233463798124169,Mg,DOWN,2058
OG0009703,0.22260206967524448,0.619674246715114,Mg,NS,584
OG0009725,0.2779649953122939,1,Mg,NS,484
OG0009731,-0.3832263171257818,0.123539080872839,Mg,NS,1629
OG0009743,-0.1158749279781788,1,Mg,NS,1209
OG0009746,1.2112000064662436,0.00723657790531637,Mg,UP,55
OG0009747,0.01832018320678884,1,Mg,NS,927
OG0009757,-1.5732427365075632,0.00203534306359493,Mg,DOWN,2080
OG0009758,0.2568499451282053,0.133591246813145,Mg,NS,516
OG0009761,1.138774247590945,0.0261202152404151,Mg,UP,65
OG0009767,-0.412286888262809,1,Mg,NS,1666
OG0009779,0.1902224156755398,1,Mg,NS,643
OG0009795,0.42897130510721826,1,Mg,NS,332
OG0009808,0.5951274801523803,0.772110322609774,Mg,NS,218
OG0009809,0.6601624145744669,0.364355788813844,Mg,NS,188
OG0009858,0.5193741590935792,0.069362775768667,Mg,NS,267
OG0009860,-0.8973197160741795,0.380435315232136,Mg,NS,1978
OG0009888,0.26061174356693745,0.621283158401541,Mg,NS,510
OG0009911,-0.33367200175060535,0.928300798034208,Mg,NS,1555
OG0009912,0.14552665318648672,1,Mg,NS,711
OG0009913,-1.1208111202979691,9.1345439363748e-4,Mg,DOWN,2034
OG0009933,0.1532343246193214,0.745848038588569,Mg,NS,695
OG0009935,-0.5162709990820679,0.0548223811132165,Mg,NS,1756
OG0009942,-0.15070570573091735,1,Mg,NS,1270
OG0009947,0.31567766764915245,0.727019299747676,Mg,NS,439
OG0009983,0.4740487147094792,0.00516521949585153,Mg,NS,300
OG0009985,0.3096348186959329,1,Mg,NS,448
OG0010004,-0.47114260116399426,0.783235763078635,Mg,NS,1717
OG0010018,-0.28584999658733945,0.148907370549578,Mg,NS,1477
OG0010051,-0.05037352251511914,1,Mg,NS,1078
OG0010057,0.7351530003199053,0.0415890433178291,Mg,NS,164
OG0010060,-0.7523569015481467,0.018291489032735,Mg,NS,1921
OG0010066,-0.3264030068858108,0.7681424942348,Mg,NS,1541
OG0010082,0.01845690470756107,1,Mg,NS,926
OG0010104,-0.07082133718969676,1,Mg,NS,1121
OG0010118,-0.6207317605783751,0.0974509735627564,Mg,NS,1843
OG0010150,-0.5339293811115444,0.232711918051704,Mg,NS,1775
OG0010179,-0.20373823022086343,1,Mg,NS,1366
OG0010182,0.6570409927364506,0.00377929888893632,Mg,NS,189
OG0010186,-0.4578770394804356,1,Mg,NS,1707
OG0010191,0.8866585269240552,0.0195193373858054,Mg,NS,108
OG0010193,0.1565294080732694,1,Mg,NS,689
OG0010209,0.723335379749515,1,Mg,NS,167
OG0010228,-0.0485603581682343,1,Mg,NS,1073
OG0010255,-0.572875218422425,0.233249965141483,Mg,NS,1809
OG0010275,0.10589912387644664,1,Mg,NS,773
OG0010278,-0.07963381889944346,1,Mg,NS,1136
OG0010283,-0.6891449571594471,0.109081033647019,Mg,NS,1894
OG0010294,0.186658209603235,0.624454532152919,Mg,NS,646
OG0010316,0.3671731107853089,0.29480431236062,Mg,NS,387
OG0010319,0.23692006968087412,1,Mg,NS,555
OG0010338,-0.9113990212802652,0.00573151741344722,Mg,NS,1987
OG0010343,-0.0253555742768942,1,Mg,NS,1019
OG0010347,-1.4873977223413652,0.0704259179736597,Mg,NS,2073
OG0010361,0.5774288280357487,1,Mg,NS,226
OG0010371,0.14937762403822671,0.871267398447627,Mg,NS,700
OG0010376,-0.5182005683342482,0.451043302001224,Mg,NS,1760
