protein_id,log2FC_2022,padj_2022,DAP_2022,log2FC_2019,padj_2019,DAP_2019
Td00001aa025382_T001,0.2799579934390624,0.8537183020118955,NS,1.39231742277876,0.404790036602379,NS
Td00001aa025395_T003,0.059352970995955254,0.7076874557976977,NS,0.178873958169795,0.289927657088707,NS
Td00001aa025408_T003,0.3917850716767354,0.10539989706178712,NS,0.0799753767205959,0.862611441489062,NS
Td00001aa025431_T001,0.11452937925294619,0.006519698590183036,NS,0.13224779829844,0.388591060677426,NS
Td00001aa025485_T001,-0.5888687114668281,7.138271247343319e-4,NS,-0.31114825613412,0.0184532502818482,NS
Td00001aa025490_T001,0.19421647421739976,0.01145747551738509,NS,0.397255345594427,0.00420413336641926,NS
Td00001aa025492_T002,0.913649790784105,6.488886585713668e-4,NS,2.91838623444635,0.00248610890614217,Up
Td00001aa025513_T002,-0.20213681693429952,0.10409794400402243,NS,-0.524915117051217,0.00168669726688667,NS
Td00001aa025521_T001,-0.22095528731176542,0.011658321774442962,NS,0.0454429707611671,0.917573539415466,NS
Td00001aa025537_T001,0.2672957671748045,8.943785734420292e-4,NS,0.474046599319306,0.0182133561101261,NS
Td00001aa025542_T003,0.14719779965967095,0.0525780645464374,NS,0.160920188181103,0.350862072090934,NS
Td00001aa025555_T001,-0.05824204301647037,0.5865663543026024,NS,-1,0.0521497980747197,NS
Td00001aa025562_T002,-0.20235018734099025,0.23230158019200237,NS,0.859174455866435,0.232123800260292,NS
Td00001aa025563_T002,-0.17315638316789145,0.4555032626960729,NS,-0.469929257774916,0.0230008420241515,NS
Td00001aa025575_T001,0.012237984811028366,0.4447450677165223,NS,0.314986485468515,0.00834161429318907,NS
Td00001aa025602_T002,-0.297724941571197,1.6732577540610346e-4,NS,0.221567788538409,0.750939639517691,NS
Td00001aa025603_T001,-0.049861484530410664,0.7952397179671097,NS,0.907659827853289,0.00104351977399221,NS
Td00001aa025609_T002,-0.44400760839034,0.0023759633910394357,NS,-0.38458370273713,0.229725719384072,NS
Td00001aa025610_T006,0.7642670271026043,0.2594728092444163,NS,-0.112474729258412,0.697713964913231,NS
Td00001aa025615_T001,0.34193067347445005,0.4702024443997438,NS,0.469885976274464,0.189750400769844,NS
Td00001aa025630_T001,-0.4113767916091092,0.029620576103348634,NS,0.01292617444427,0.780660803279956,NS
Td00001aa025654_T001,-0.13232520131709583,0.3070274113823207,NS,0.507921464957328,0.0327435131583092,NS
Td00001aa025663_T001,-0.14785982399344522,0.06229185550207434,NS,0.329984649758421,0.517327751980313,NS
Td00001aa025687_T001,-0.21711089957461271,1.1794136649514809e-4,NS,-0.24297675349254,0.388534816950819,NS
Td00001aa025700_T002,0.06696671632700196,0.5045456878763434,NS,0.0786098346963665,0.858229439657651,NS
Td00001aa025719_T001,0.32807076579670674,8.148870792655394e-4,NS,0.00144197417390632,0.948280043457718,NS
Td00001aa025737_T001,0.24736249418177125,0.11230409232072557,NS,0.350497247084133,0.239078756962687,NS
Td00001aa025741_T001,-0.10734728286897496,0.21445960225444763,NS,0.10969486482593,0.782620366149263,NS
Td00001aa025749_T001,-0.11370912242033378,0.5449273061323846,NS,0.248534836138679,0.0506654175357599,NS
Td00001aa025755_T001,-0.2803655311738259,0.07913887903928482,NS,-0.42081985187285,0.0210234513216924,NS
Td00001aa025764_T003,0.1703862266964038,0.08123903994942266,NS,0.282143228781498,0.0100000651139744,NS
Td00001aa025774_T001,-0.5114009812390607,0.001730930691711688,NS,0.371837617330421,0.292910074350265,NS
Td00001aa025783_T001,-0.8220535811887559,5.925086079327813e-4,NS,-0.749038426466781,0.122147597481584,NS
Td00001aa025807_T003,-0.5730236293336142,2.5270041075117185e-5,NS,0,0.56633129689582,NS
Td00001aa025818_T003,0.0863606806514891,0.12497920802122023,NS,0.468843942974637,0.190671472330629,NS
Td00001aa025845_T001,-0.6087002206474761,6.869402770437025e-5,NS,0.0328061450832415,0.961534406232858,NS
Td00001aa025901_T001,-0.37959294051946957,0.005051337528148653,NS,0.141432790929296,0.43109959576263,NS
Td00001aa025911_T005,0.02495715722655493,0.20477906507680907,NS,-0.37894449670026,0.0941019275306578,NS
Td00001aa025961_T001,-0.4244678277001675,0.022013604842240943,NS,-0.502259911390907,0.138642274958144,NS
Td00001aa026000_T001,1.467029470104158,4.047535397517797e-4,Up,1.20539251298968,0.0235002119129174,Up
Td00001aa026021_T003,0.14264083351026263,0.04265738968729942,NS,-0.0115879742752118,0.935763353200526,NS
Td00001aa026028_T001,-0.8639854690910915,1.2983942220824379e-5,NS,-0.891642821909581,0.076391838742772,NS
Td00001aa026044_T001,-0.33173167693007977,0.0686850197911948,NS,-0.951763814347152,0.0521497980747197,NS
Td00001aa026056_T001,-0.39794127656530814,0.005849270373015048,NS,0.144046369616707,0.871228186999805,NS
Td00001aa026059_T002,-0.54303603228668,1.2154081654427582e-4,NS,-0.0862010350493039,0.9338698231533,NS
Td00001aa026116_T001,-0.40647418273263136,0.26221784760277717,NS,-1.08314123530025,0.181254844052754,NS
Td00001aa026124_T002,1.1164014401976532,0.0029474784524160112,Up,0.470927257475127,0.291374483107414,NS
Td00001aa026163_T002,0.0922763672676157,0.07225408868588692,NS,0.357270475679559,0.147018163462678,NS
Td00001aa026164_T002,0.11792156172881565,0.12422770651286912,NS,0.292781749227846,0.308409396963511,NS
Td00001aa026165_T001,-0.3191828073680509,0.021758100797510567,NS,0.49467161164755,0.231546566513676,NS
Td00001aa026214_T002,0.2699520303064598,0.004679271793091351,NS,0.196607044094818,0.581120911722727,NS
Td00001aa026237_T003,-0.3786537473472366,0.0029663600063196726,NS,0.16349873228288,0.271989870247369,NS
Td00001aa026240_T001,0.06827401687701802,0.45820774418748333,NS,0.409255146684838,0.130058760284401,NS
Td00001aa026300_T001,-0.3518180217051529,8.655855756667257e-5,NS,0.0648828515848544,0.599194138838411,NS
Td00001aa026303_T002,0.05323414354734081,0.4157554141717974,NS,0.00288250853312136,0.790110052414226,NS
Td00001aa026315_T006,-0.450051160787349,4.6229395354920017e-4,NS,-0.44418384493836,0.119882710952483,NS
Td00001aa026321_T002,-0.3348905854870635,0.0031634963520933393,NS,0.126972856257766,0.991882478162931,NS
Td00001aa026362_T002,0.330682844404122,0.10001610922848683,NS,-0.529072742524873,0.28780877137698,NS
Td00001aa026367_T001,-0.24099497662638045,5.0785490139404516e-5,NS,-0.492078535042672,0.376499484473838,NS
Td00001aa026374_T002,-1.2925245267929977,0.07256508925925595,NS,-1.09850554495243,0.0185898627090384,Down
Td00001aa026379_T001,-0.34750004075337854,0.003955196722143095,NS,-0.212567535483132,0.0936577931310191,NS
Td00001aa026391_T003,-0.4892750552387672,0.022993093520554113,NS,-0.687334826441606,0.0332903739321607,NS
Td00001aa026392_T002,0.2858143457052987,0.002449133327477065,NS,0.333423733725192,0.126121000514588,NS
Td00001aa026395_T002,-0.7741321258292453,0.0028837363765235914,NS,-0.753895990116083,0.0693369754930505,NS
Td00001aa026407_T001,-0.1670588619637668,0.050028616560289535,NS,-0.0528949484321255,0.410249102357835,NS
Td00001aa026412_T001,-1.1716774358048714,4.310545499631235e-4,Down,-0.543719518489275,0.456256378308393,NS
Td00001aa026443_T002,1.478011676112654,2.3974962208110126e-6,Up,0.822118274729345,0.00963068572481639,NS
Td00001aa026454_T001,-0.8583995675658189,0.005075501459202024,NS,-1.03209362970985,0.0902130468311754,NS
Td00001aa026479_T002,-0.2396841449911536,1.624247335014814e-4,NS,-0.168122758808327,0.0189864088896704,NS
Td00001aa026554_T001,-1.2058148381927951,0.0024094681599992705,Down,-0.897006006676674,0.278254871220775,NS
Td00001aa026564_T001,0.44786746665738514,0.0783393483530955,NS,0.0799753767205959,0.693614790263982,NS
Td00001aa026579_T001,-0.9117178863958849,4.3584836044234553e-4,NS,-0.758769964484555,0.16750640431543,NS
Td00001aa026590_T004,3.3104892363626295,6.6796164599480846e-9,Up,2.94990839795332,6.7088612219577e-4,Up
Td00001aa026612_T001,0.19601837410574258,0.09639080393349404,NS,0.0908534304511135,0.282956754612512,NS
Td00001aa026621_T001,0.04953964101120517,0.12025168340967073,NS,0.349365277594213,0.220160099024377,NS
Td00001aa026639_T002,0.4153101859445177,0.17660337742986107,NS,0.225274929869569,0.393668056901712,NS
Td00001aa026669_T001,-0.6501029745134065,9.673064674358755e-5,NS,-0.706041020971306,0.146648902368203,NS
Td00001aa026683_T002,-0.10138951196122051,0.15276328760788935,NS,0.0510240030244669,0.649083025334578,NS
Td00001aa026709_T002,0.09806823137067806,0.5317841063064465,NS,-0.550042516371997,0.20329105662819,NS
Td00001aa026728_T002,-0.25334929409066675,0.3887599963536834,NS,-0.971430847803229,0.0196748738923045,NS
Td00001aa026761_T001,-0.22949723072669795,0.07404322680902847,NS,-0.227692025041597,0.26124707634419,NS
Td00001aa026764_T001,0.0958460708784625,0.9835716045823377,NS,-0.377069649079823,0.221023045453767,NS
Td00001aa026772_T002,0.09022635520493741,0.06338267941698078,NS,0.412510571249805,0.230832723205931,NS
Td00001aa026785_T001,-0.3199470001492774,0.10112066693503001,NS,0.252173413202027,0.0304403064672645,NS
Td00001aa026788_T002,-0.8341618951894677,2.3079670683861722e-4,NS,-0.502259911390907,0.161849208787871,NS
Td00001aa026789_T003,0.18246120794539453,0.00914543860024833,NS,0.249748715083569,0.0476692493267613,NS
Td00001aa026828_T001,-0.3932624263638587,0.007905169222580881,NS,0.400537929583729,0.0230271882460491,NS
Td00001aa026835_T001,-0.8542894294063298,7.050937518289479e-5,NS,-0.338250400189295,0.302022164168495,NS
Td00001aa026838_T004,-0.03525141579316451,0.3764451152542914,NS,-0.0203404482841755,0.760591529306797,NS
Td00001aa026846_T001,-0.06687314640599479,0.28804093133733094,NS,-0.096961729887088,0.218773435185114,NS
Td00001aa026874_T001,-0.8408583770418101,8.591752891113856e-5,NS,-0.915935735211525,0.00317573840924206,NS
Td00001aa026923_T001,-0.0066845208190546915,0.08592086383789077,NS,-0.177881725270655,0.951621938697077,NS
Td00001aa026934_T001,0.06225182955997414,0.1632076141844476,NS,0.189033824390017,0.370787687296289,NS
Td00001aa026936_T006,0.2684066934544877,0.34950256503609467,NS,0.286881147788162,0.670915105335106,NS
Td00001aa026945_T002,0.22689655680908935,0.14462947591732353,NS,0.834306702962908,0.00489564698797048,NS
Td00001aa026949_T003,-0.225204717708968,0.002098594826692233,NS,-0.261880711217424,0.200533975875147,NS
Td00001aa026977_T001,0.3090663581207728,0.4870569903578576,NS,-0.614845103115656,0.123916683394996,NS
Td00001aa026979_T002,0.9858415946229353,0.0042065180134180785,NS,0.0607391578576785,0.93035108515323806,NS
Td00001aa026996_T003,0.09303467023788384,0.03417399463076818,NS,0.283329168051641,0.249830910435524,NS
Td00001aa026999_T001,-0.19948057154102364,0.34643844910249244,NS,-0.321928094887362,0.152812228179292,NS
Td00001aa027000_T001,-0.21466384966459479,0.10482708254360229,NS,-0.144010302691519,0.266160366721376,NS
Td00001aa027028_T002,2.187231376713578,1.6834970528734064e-08,Up,1.07519031415522,0.00255138796626261,Up
Td00001aa027056_T001,0.20999290868535744,0.04258062456164108,NS,0.259423152281415,0.364792247220529,NS
Td00001aa027076_T001,-0.512312066468348,0.003481203590660543,NS,-0.477944250839036,0.098698557449756,NS
Td00001aa027091_T001,0.9634597637149913,1.5651578443087876e-6,NS,0.754459973625479,8.1434764830487e-4,NS
Td00001aa027148_T005,-0.30824072411709363,0.001652716163542803,NS,-0.0740005814437769,0.258313999592023,NS
Td00001aa027156_T001,-0.06966599614204837,0.5182416195802119,NS,-0.0785636691937021,0.461624931542824,NS
Td00001aa027184_T001,0.3885415576442825,0.017718958040792064,NS,0.0962618530584035,0.654668043840852,NS
Td00001aa027215_T001,-0.25090763516604353,0.007039366332959525,NS,-0.222632890549587,0.475615711191024,NS
Td00001aa027233_T003,-0.5384165561447376,6.156155983073292e-6,NS,-0.442222328605074,0.0476692493267613,NS
Td00001aa027253_T001,0.10844308931769296,0.011289291315142625,NS,0.637842060324105,0.00168669726688667,NS
Td00001aa027294_T001,-0.2134971999417689,0.0031285601125077577,NS,-0.15521264992094,0.0919954016697298,NS
Td00001aa027311_T001,0.1601119516068577,0.006593238036623877,NS,0.242450073677701,0.327402058397377,NS
Td00001aa027315_T001,-0.29155018784740805,0.002931457290407743,NS,-0.161653263478769,0.274166372839651,NS
Td00001aa027352_T001,-0.24420653349448612,0.03232034771151948,NS,-0.556393348524385,0.0585885678939545,NS
Td00001aa027354_T001,0.0872082109005935,0.15352648598781954,NS,0.0648828515848544,0.509657584330233,NS
Td00001aa027362_T003,-0.2310067791460519,0.02710950391683528,NS,-0.0350469470992008,0.779187365614763,NS
Td00001aa027373_T001,0.35508423256888455,1.5442682100962144e-4,NS,0.506906554580693,2.5378149878185e-4,NS
Td00001aa027377_T001,-0.38609030342569545,3.799418089201366e-6,NS,-0.237863830098888,0.0224270199742644,NS
Td00001aa027392_T001,-0.8928893209765513,9.344261670855378e-4,NS,-0.0862010350493039,0.941765577549258,NS
Td00001aa027396_T002,0.9292771016936574,0.0957018567638268,NS,0.894526770257395,0.00823465236966611,NS
Td00001aa027410_T001,-0.5188411230869049,0.0036435271947996193,NS,0.32883646422954,0.261279401111355,NS
Td00001aa027429_T002,-2.255813237672797,3.6908210691188895e-6,Down,-2.48196850739783,0.00130058542319231,Down
Td00001aa027470_T001,-0.7698141426609001,7.476496046678044e-4,NS,-0.077041035763828,0.925155763642376,NS
Td00001aa027502_T001,0.3579287617038619,0.10406792896801287,NS,1.14208662961753,0.00168752108841712,Up
Td00001aa027591_T001,-0.35025672345281544,0.014023113925512323,NS,-0.237863830098888,0.274111022319906,NS
Td00001aa027593_T001,-1.2933792118948215,5.389028356887632e-4,Down,-1.43050890804128,0.186393100259808,NS
Td00001aa027613_T002,-0.1561727418404898,0.6505922245022349,NS,-0.537424111957796,0.364252561152841,NS
Td00001aa027623_T001,-0.7176316894863101,0.0044689896115725075,NS,-1.09234017214671,0.00777263590921755,Down
Td00001aa027648_T001,-1.3134686782746297,0.0053755796625829504,Down,-1.33278908751913,0.0258434838283236,Down
Td00001aa027657_T001,0.4289810884170714,2.3974962208110126e-6,NS,0.465713319595964,0.00512675789264271,NS
Td00001aa027665_T001,-0.8873327444841395,1.5545484968489172e-4,NS,-1.63935479753978,4.6678315471192e-4,Down
Td00001aa027675_T001,-0.033406248276937923,0.12466945504686015,NS,-0.132894270497345,0.143625487192357,NS
Td00001aa027692_T002,0.17212404161874428,0.007004420804812376,NS,0.269033146455237,0.519229094365342,NS
Td00001aa027714_T001,-0.07897760065017209,0.45533983680203266,NS,0.390667685559667,0.250852230928372,NS
Td00001aa027730_T001,-0.05622779611139945,0.6046595492595557,NS,0.285698125958125,0.511834179771891,NS
Td00001aa027774_T001,-0.22662335096757685,0.012387319295247626,NS,0.496717987935177,0.268675637070031,NS
Td00001aa027792_T001,-0.4663446659064616,5.120550932834021e-5,NS,0.325386414659773,0.291723525906957,NS
Td00001aa027797_T001,-0.0702855087966829,0.16648488978128134,NS,0.244887059123534,0.115040147487832,NS
Td00001aa027802_T002,-0.3149458363898687,0.008063117175757072,NS,-0.0603972796439563,0.399508676038039,NS
Td00001aa027827_T001,-0.07020751339083864,0.23423714386737965,NS,0.124328135002202,0.42971850958778,NS
Td00001aa027832_T002,-0.49519748827216875,0.001139073392945975,NS,-0.177881725270655,0.193730337895351,NS
Td00001aa027858_T001,-0.07131847439802431,0.405236583130651,NS,0.0935601761623378,0.693945565116514,NS
Td00001aa027890_T001,-0.2197001421482862,0.23079287571913246,NS,0.944858445807539,0.043444627960055,NS
Td00001aa027903_T002,0.1677603280734619,8.631925031125938e-4,NS,0.12565110166152,0.312757226548697,NS
Td00001aa027909_T005,-0.03396407161301094,0.24029650300847993,NS,0.0894981508391026,0.703236254858439,NS
Td00001aa027912_T001,1.9156085699009715,8.722062314972623e-7,Up,1.0962618530584,0.00385656035721662,Up
Td00001aa027914_T002,0.3209002016682868,0.24791056694966282,NS,0.332278283056929,0.0799476383534412,NS
Td00001aa027933_T001,0.03365121022527061,0.20246584619879154,NS,0.00432160595009347,0.998698187863881,NS
Td00001aa027951_T001,-0.09397685256952568,0.01033825694266884,NS,0.034215715337913,0.888137490397284,NS
Td00001aa027967_T001,0.9953923440894337,5.469659516870331e-5,NS,0.784922701562861,0.0880228561629151,NS
Td00001aa027982_T003,-0.3225620586751039,1.5362771310166286e-5,NS,-0.136061549576028,0.540903026829268,NS
Td00001aa027990_T001,0.37866760262884575,0.03521842828794758,NS,0.272620454662992,0.360135731093029,NS
Td00001aa028028_T001,0.0834766941355978,0.7999698010707562,NS,0.130930869826449,0.487223039669474,NS
Td00001aa028035_T001,0.24575399001421308,0.013174983637560636,NS,-0.926865295369785,0.0447322033222616,NS
Td00001aa028038_T001,0.16239782966513566,0.016748031989038202,NS,0.130930869826449,0.968770052045664,NS
Td00001aa028045_T001,-0.10527148916688966,0.6785200242929393,NS,0.329984649758421,0.794099391916689,NS
Td00001aa028052_T001,-0.5177039987957349,0.025477210310707845,NS,-0.648371670897218,0.179996900244418,NS
Td00001aa028067_T002,-0.18213698708493287,0.061717647873199145,NS,-0.477944250839036,0.00264519057679666,NS
Td00001aa028076_T002,-0.569330829824485,4.428717180111219e-5,NS,-0.655171503002559,0.0131198485704941,NS
Td00001aa028090_T001,0.4207022350026332,0.009961220643733571,NS,0.380729448503549,0.299497434084827,NS
Td00001aa028092_T001,-0.24925684834576545,0.005789640933979315,NS,0.0881415968690176,0.785875759612557,NS
Td00001aa028093_T002,-0.04650390388874746,0.4797115678944393,NS,-0.409278229990159,0.19443368352069,NS
Td00001aa028094_T002,-0.03181790395158134,0.44887805075673914,NS,0.16478627814334,0.248445118027163,NS
Td00001aa028117_T001,-0.5440827676868549,1.1365273884748484e-4,NS,0.151858816727005,0.159211644474294,NS
Td00001aa028122_T003,-1.0838274081121637,0.1533997878941287,NS,-0.150400988848548,0.604932213475747,NS
Td00001aa028132_T001,0.1738684544113653,0.06098211048249086,NS,0.356143810225275,0.0952806821479611,NS
Td00001aa028156_T001,0.19077475158876447,0.003466963947863445,NS,0.903809558578697,0.00477041250628842,NS
Td00001aa028157_T001,-0.07258259525516661,0.49673848102567797,NS,0.833497336859835,0.40384749513257,NS
Td00001aa028176_T001,0.8941260369617277,0.02600839287447839,NS,0.429749850800216,0.395109278453119,NS
Td00001aa028184_T002,-0.5247179418830719,2.4196561546553262e-5,NS,-0.522840788813359,0.0183614761997961,NS
Td00001aa028191_T001,-0.13309881131801996,0.020990273988594536,NS,-0.307572801910292,0.0433384805385003,NS
Td00001aa028216_T001,-0.079008296497295,0.26126553698637145,NS,0.569491091958716,0.068627171336456,NS
Td00001aa028219_T001,0.020142523708911866,0.34563359630803153,NS,0.465713319595964,0.211182111921745,NS
Td00001aa028223_T001,-0.6721207676287932,3.305903672080549e-4,NS,-0.597277823154395,0.598770014331711,NS
Td00001aa028245_T001,-0.2771020841972763,0.020637366823904373,NS,-0.0335695326937018,0.970957104058011,NS
Td00001aa028256_T001,-0.670978964166725,1.2763895093247514e-4,NS,-0.3040061868901,0.0936577931310191,NS
Td00001aa028274_T001,-0.2452190551377245,0.00801249733243349,NS,-0.190997225060914,0.126009912757517,NS
Td00001aa028276_T003,0.27951056032459043,0.46207063453249486,NS,0.453122446595813,0.996932088628259,NS
Td00001aa028280_T001,-0.6329894612214331,0.011714257685096697,NS,-1.01158797427521,0.438199582582501,NS
Td00001aa028282_T003,-0.3720741702855524,0.0290249178319574,NS,0.177598929327733,0.913503116696617,NS
Td00001aa028299_T001,-0.2682288386986413,0.20278919398443332,NS,-1.29689930039584,0.0673994705842215,NS
Td00001aa028305_T001,-0.46830932466408265,0.011954538599365874,NS,-0.524915117051217,0.0591693693765039,NS
Td00001aa028313_T001,0.8637696898081724,3.2838178272265303e-5,NS,0.3928669162308,0.165429084092054,NS
Td00001aa028339_T002,0.04044625800846565,0.999999999829067,NS,-0.00578235259400611,0.609184627937894,NS
Td00001aa028388_T001,0.1202706282572457,0.48785286647275067,NS,0.0313951962755343,0.659612208098333,NS
Td00001aa028400_T001,-0.26855482096073874,0.11474502777202805,NS,0.339137384919585,0.291185585657296,NS
Td00001aa028473_T001,0.01594434655783624,0.5355093223751237,NS,0.219091058246197,0.410495555932511,NS
Td00001aa028476_T002,-0.22623350073967635,1.1908921905356368e-4,NS,-0.588573754273535,0.046554071510073,NS
Td00001aa028486_T001,0.4982987749701284,0.0018795934091335245,NS,0.0313951962755343,0.877469675073901,NS
Td00001aa028519_T001,0.14178229751497712,0.13181969429919255,NS,-0.117161344232749,0.801311012797467,NS
Td00001aa028527_T001,0.5551117148622661,3.2951737060518487e-4,NS,-0.148800661406706,0.731977925582403,NS
Td00001aa028532_T002,-0.37754578264986105,0.013559510818994161,NS,-0.209227962138,0.390182988108605,NS
Td00001aa028533_T001,0.09029027232841536,0.21532241225270482,NS,0.336854639125465,0.548413650866473,NS
Td00001aa028555_T001,-0.22883904887360687,0.004563349240748194,NS,-0.668868077782798,0.00640422824784077,NS
Td00001aa028566_T002,0.12656259534881797,0.31320389722696435,NS,-0.3040061868901,0.161771218162006,NS
Td00001aa028579_T002,-0.29902094364593296,0.0065963203184317655,NS,-0.375197234747053,0.200229993683394,NS
Td00001aa028586_T001,1.0280349355846057,6.568707281968229e-5,Up,0.714575238851626,3.3176096033903e-4,NS
Td00001aa028601_T001,-0.566400104983827,0.05424799706505272,NS,-0.204233052217608,0.53980680259855,NS
Td00001aa028605_T001,0.04729645971323192,0.2594930797557496,NS,-0.236163541109049,0.391838322661793,NS
Td00001aa028607_T001,0.053389516156214095,0.4355130137462461,NS,-0.446148031818874,0.105471759215664,NS
Td00001aa028636_T002,-0.742865981745586,0.007085863682962455,NS,-0.179514657013621,0.961975135164944,NS
Td00001aa028701_T003,-0.14475023236977813,0.17366447098044757,NS,-0.573466861883327,0.0807035270389199,NS
Td00001aa028735_T002,-0.23896130162441065,0.10520303407758266,NS,-0.293358942690592,0.471549133771965,NS
Td00001aa028736_T001,-0.0639655150353687,0.003466963947863445,NS,-0.520769438793664,0.38752615232462,NS
Td00001aa028751_T002,0.03759651839099752,0.492786830239346,NS,0.159629185821228,0.746973059214339,NS
Td00001aa028817_T001,-0.20797737989905962,6.036255322021875e-5,NS,-0.38458370273713,0.0989209085406101,NS
